fieldName,displayName,dataType,requiredLevel,isCustom,lastUpdate,picklistValues,mappingSuggested,refForms,refViews,refChartVisualizations,refReports,refDashboards,refWorkflows,refFormulas,refPlugins,refPcfControls,refRelationships,refRibbon,sfObjectName,sfFieldDisplayName,sfFieldApiName,sfSuggestedObjectName,sfSuggestedFieldDisplayName,sfSuggestedFieldApiName
azt_azteccompaniontype,Aztec Companion Type,picklist,none,True,,"100000001: NUC-3.1, 100000000: NUC-3, 276530002: NUC-2, 276530001: NUC-1.5, 276530000: NUC-1",false,1,1,0,0,0,2,0,0,0,0,0,,,,,,
azt_aztecsitename,Aztec Site Name,nvarchar,none,True,,,false,0,0,0,0,0,2,0,0,0,0,0,,,,,,
azt_bookingurl,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_caseid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_certificateissued,Certificate Issued?,bit,none,True,,"1: Yes, 0: No",true,1,0,0,0,0,0,0,0,0,0,0,,,,Assets,Certificate Issued,Certificate_Issued__c
azt_certificateissuedon,Certificate Issued On,datetime,none,True,,,false,1,0,0,0,0,2,0,0,0,0,0,,,,,,
azt_certificatesignedby,Certificate Signed By,picklist,none,True,,,false,1,0,0,0,0,2,0,0,0,0,0,Assets,CRM Certificate Signed By,CRM_Certificate_Signed_By__c,,,
azt_commissionamount,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_commissionid,,,,True,,,false,0,0,0,0,0,0,0,4,0,0,0,,,,,,
azt_commissionpaymentid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_companionid,,,,True,,,false,0,0,0,0,0,0,0,0,0,1,0,,,,,,
azt_companyname,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_compcompleted,,,,True,,,false,0,0,0,0,0,0,0,5,0,0,0,,,,,,
azt_compgoalid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_compgoaltypeid,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_compplanamountid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_concurrentusers,Concurrent Users,int,required,True,,,true,3,8,0,0,0,3,0,2,0,0,0,Assets,Quantity,Quantity,Assets,Concurrent Users,Concurrent_Users__c
azt_contactid,Contact,lookup,none,True,,,false,1,0,0,0,0,2,0,0,0,1,0,Assets,Contact,ContactId,,,
azt_cpu,CPU,picklist,none,True,,"276530000: X86, 276530001: X64, 276530002: IA64",true,0,0,0,0,0,2,0,0,0,0,0,,,,Assets,Cpu,Cpu__c
azt_currentnumber,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_customerid,,,,True,,,false,0,0,0,0,0,0,0,5,0,0,0,,,,,,
azt_customertrainingid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_dateexitedstage,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_defaultfreightamount,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_description,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_discountamount,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_discretionarydiscountamt,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_donationlicense,Donation License,bit,none,True,,"1: Yes, 0: No",true,1,0,0,0,0,0,0,0,0,0,0,Assets,CRM Donation License,CRM_Donation_License__c,Assets,Donation License,Donation_License__c
azt_effectivedate,,,,True,,,false,0,0,0,0,0,0,0,4,0,0,0,,,,,,
azt_eligiblecomputers,Eligible Computers,int,none,True,,,false,0,0,0,0,0,2,0,0,0,0,0,Assets,CRM Eligible Computers,CRM_Eligible_Computers__c,,,
azt_email,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_enddate,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_engagementid,,,,True,,,false,0,0,0,0,0,0,0,4,0,0,0,,,,,,
azt_estfulfillmentdate,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_evaluate,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_expenseamount,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_expenseid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_expensereportid,,,,True,,,false,0,0,0,0,0,0,0,5,0,0,0,,,,,,
azt_expensetype,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_expirationdate,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_extension,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fieldtoautonumber,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_firstname,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fiscalperiodend,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_fiscalperiodstart,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_freightamtapproved,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fsrassignedon,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fsremail,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fsrid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fsrmobiletelephone,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fsrtelephone,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fsrtelephoneextension,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_fundingid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_fundingyear,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_goaltype,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_importname,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_invoiceid,,,,True,,,false,0,0,0,0,0,0,0,10,0,0,0,,,,,,
azt_invoiceproductid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_isbn,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_iscompanion,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_isprint,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_issaas,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_jobrole,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_jobtitle,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_lastactivitydate,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_lastmodifiedbyid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_lastname,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_leadimportid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_leadsourceid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_licensestatus,License Status,picklist,none,True,,,true,1,14,0,0,0,3,0,2,0,0,0,Assets,CRM License Status,CRM_License_Status__c,Assets,License Status,License_Status__c
azt_licenseterm,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_licensetermmonths,License Term (Months),int,none,True,,,true,1,0,0,0,0,2,0,22,0,0,0,,,,Assets,License Term Months,License_Term_Months__c
azt_licensetype,License Type,picklist,none,True,,,true,1,8,0,0,0,2,0,25,0,0,0,Assets,License Type,License_Type__c,Assets,License Type,License_Type__c
azt_masecommission,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_mileage,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_monthstofilteron,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_name,Name,nvarchar,required,True,,,true,3,16,0,0,0,10,0,18,0,0,0,Assets,Asset Name,Name,Assets,Name CRM,Name_CRM__c
azt_newestclosedate,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_newestimatedvalue,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_newownerid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_newprobability,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_nonsaasstatus,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_nonsaastype,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_notes,Notes,ntext,none,True,,,true,1,0,0,0,0,0,0,0,0,0,0,Assets,CRM Notes,CRM_Notes__c,Assets,Notes,Notes__c
azt_nucram,NUC RAM,picklist,none,True,,"276530000: 4 GB, 276530001: 8 GB, 276530002: 16 GB",false,1,1,0,0,0,2,0,0,0,0,0,Assets,NUC RAM,NUC_RAM__c,,,
azt_nucversion,NUC Version,picklist,none,True,,"276530006: 10.0, 276530007: 11.0, 276530008: 11.3, 276530009: 11.4, 100000010: 163, 100000011: 164, 100000012: 165, 100000013: 166, 100000014: 167, 276530010: 21.1, 276530011: 22.2, 276530003: 24, 276530002: 30, 276530001: 30.0.1, 276530000: 31.0, 100000004: 52, 100000005: 53, 100000006: 54, 100000009: 63, 276530004: 7.03, 276530005: 9.5, 100000020: CZ180, 100000021: CZ180b, 100000019: CZ401, 100000018: CZ402, 100000017: CZ403, 100000016: CZ410, 100000015: CZ414, 100000007: FL61, 100000008: FL62a, 100000000: V55, 100000001: V56, 100000003: V58, 100000002: VFL57",false,1,1,0,0,0,2,0,0,0,0,0,Assets,NUC Version,NUC_Version__c,,,
azt_numberoflicenses,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_oldcareerbuilders,Old Career Builders,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldcitizenship,Old Citizenship,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldcollegereadyseries,Old College Ready Series,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldfinancialliteracy,Old Financial Literacy,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldlearningessentials,Old Learning Essentials,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldmathskillsforwork,Old Math Skills for Work,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldoccupationalfoundations,Old Occupational Foundations,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldperformingatwork,Old Performing at Work,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldpersonalmathskills,Old Personal Math Skills,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldquickstart,Old Quick Start,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldreadingskillsforwork,Old Reading Skills for Work,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldreadyforwork,Old Ready for Work,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldworkkeys,Old Work Keys,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_oldwritingskillsforwork,Old Writing Skills for Work,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_opportunityauditrecordid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_opportunityid,,,,True,,,false,0,0,0,0,0,0,0,7,0,0,0,,,,,,
azt_opportunityproductid,,,,True,,,false,0,0,0,0,0,0,0,10,0,0,0,,,,,,
azt_orderid,,,,True,,,false,0,0,0,0,0,0,0,8,0,0,0,,,,,,
azt_orderlineid,Order Line,lookup,none,True,,,false,1,0,0,0,0,0,0,2,0,1,0,Assets,Order,Order__c,,,
azt_orderproductid,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_orderstageid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_ordertemplatelines,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_ordertype,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_originatingleadimportid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_paid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_paidon,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_parentaccountid,Parent Account,lookup,none,True,,,true,1,0,0,0,0,2,0,0,0,1,0,Assets,CRM Parent Account,CRM_Parent_Account__c,Assets,Parent Account,Parent_Account__c
azt_parentopportunityid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_parentorderid,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_payablecommission,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_paymentdate,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_paymentid,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_percentage,,,,True,,,false,0,0,0,0,0,0,0,4,0,0,0,,,,,,
azt_percentagepaid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_periodend,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_periodstart,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_phone,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_ponumber,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_prefix,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_prefixhasseparator,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_prefixseparator,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_prefixseparatorisspace,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_previousestclosedate,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_previousestimatedvalue,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_previousownerid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_previousprobability,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_printproductid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_printpurchaseid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_probability,,,,True,,,false,0,0,0,0,0,0,0,5,0,0,0,,,,,,
azt_probabilitychangedon,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_probabilityincreased,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_productdiscountid,,,,True,,,false,0,0,0,0,0,0,0,11,0,0,0,,,,,,
azt_producttype,,,,True,,,false,0,0,0,0,0,0,0,6,0,0,0,,,,,,
azt_purchasedate,Start Date,datetime,none,True,,,true,2,13,0,0,0,2,0,2,0,0,0,Assets,License Activation Date,License_Activation_Date__c,Assets,Start Date,Start_Date__c
azt_quantity,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_quotenumber,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_quoteproductid,,,,True,,,false,0,0,0,0,0,0,0,9,0,0,0,,,,,,
azt_reasonforexpense,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_recordowner,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_recordownerid,Record Owner,lookup,none,True,,,false,1,0,0,0,0,38,0,9,0,1,0,,,,,,
azt_replacementproductid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_requestedfreightamt,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_resolvedbyid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_result,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_saas,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_saasstatus,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_salesrepid,,,,True,,,false,0,0,0,0,0,0,0,6,0,0,0,,,,,,
azt_softwarelicenseid,Software License,primarykey,systemrequired,False,,,true,0,14,0,0,0,2,0,6,0,3,0,,,,Assets,Software License,Software_License__c
azt_softwareproductid,Software Product,lookup,none,True,,,true,2,10,0,0,0,2,0,2,0,1,0,,,,Assets,Software Product,Software_Product__c
azt_softwareversionnumber,Software Version #,picklist,none,True,,,true,0,0,0,0,0,2,0,0,0,0,0,Assets,Serial Number,SerialNumber,Assets,Software Version,Software_Version__c
azt_softwareversiontype,Software Version Type,picklist,none,True,,,true,1,2,0,0,0,2,0,0,0,0,0,Assets,Software Version Type,Software_Version_Type__c,Assets,Software Version Type,Software_Version_Type__c
azt_source,Source,picklist,none,True,,"276530000: Aztec - Active, 276530001: Aztec - Inactive, 276530002: Original, 276530003: P-12, 276530004: P6-Free, 276530005: P6-Paid, 276530006: Pilot",true,0,0,0,0,0,2,0,0,0,0,0,,,,Assets,Source,Source__c
azt_splitallocations,# Split Allocations,int,none,True,,,false,1,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_startdate,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_stateabbreviation,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_stateprovince,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_suffix,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_suffixhasseparator,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_suffixseparator,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_suffixseparatorisspace,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_supportexpirationdate,End Date,datetime,none,True,,,true,2,27,0,0,0,3,0,2,0,0,0,Assets,License End Date,License_End_Date__c,Assets,End Date,End_Date__c
azt_total,,,,True,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
azt_totalamountpaid,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_totalfunding,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_totalusers,Total users,int,none,True,,,true,0,0,0,0,0,2,0,0,0,0,0,Assets,Total Users,Total_Users__c,Assets,Total Users,Total_Users__c
azt_trackingnumber,,,,True,,,false,0,0,0,0,0,0,0,4,0,0,0,,,,,,
azt_trackingnumbers,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
azt_trainingid,,,,True,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
azt_username,User Name,nvarchar,none,True,,,true,1,0,0,0,0,2,0,0,0,0,0,Assets,Username,Username__c,Assets,User Name,User_Name__c
azt_voucherissued,Voucher Issued?,bit,none,True,,"1: Yes, 0: No",true,1,0,0,0,0,0,0,0,0,0,0,Assets,Voucher Issued,Voucher_Issued__c,Assets,Voucher Issued,Voucher_Issued__c
azt_voucherissuedby,Voucher Issued By,nvarchar,none,True,,,true,1,0,0,0,0,0,0,0,0,0,0,Assets,Voucher Issued By,Voucher_Issued_By__c,Assets,Voucher Issued By,Voucher_Issued_By__c
azt_voucherissuedon,Voucher Issued On,datetime,none,True,,,true,1,0,0,0,0,0,0,0,0,0,0,Assets,Voucher Issued On,Voucher_Issued_On__c,Assets,Voucher Issued On,Voucher_Issued_On__c
azt_vouchernumber,Voucher #,nvarchar,none,True,,,true,1,0,0,0,0,0,0,0,0,0,0,Assets,Voucher #,Voucher__c,Assets,Voucher,Voucher__c
azt_year,,,,True,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
baseamount,,,,False,,,false,0,0,0,0,0,0,0,4,0,0,0,,,,,,
billto_line1,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
billto_line2,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
billto_line3,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
billto_name,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
billto_postalcode,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
billto_stateorprovince,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
body,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
bpf_duration,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
bpf_salesorderid,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
businessprocessflowinstanceid,Business Process Flow Instance Id,uniqueidentifier,none,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
businessunitid,Business Unit,lookup,required,False,,,false,0,0,0,0,0,0,0,8,0,0,0,,,,,,
category,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
city,,,,False,,,false,0,0,0,0,0,0,0,0,1,0,0,,,,,,
closeprobability,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
companyname,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
connectionid,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
connectionroleid,,,,False,,,false,0,0,0,0,0,0,0,4,0,0,0,,,,,,
consideronlygoalownersrecords,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
contactid,,,,False,,,false,0,0,0,0,0,0,0,5,0,0,0,,,,,,
country,,,,False,,,false,0,0,0,0,0,0,0,0,1,0,0,,,,,,
county,,,,False,,,false,0,0,0,0,0,0,0,0,1,0,0,,,,,,
createdby,Created By,lookup,none,False,,,true,0,0,0,0,0,25,0,0,0,1,0,Assets,Asset Owner,OwnerId,Assets,Created By,Created_By__c
createdon,Created On,datetime,none,False,,,true,1,8,0,0,0,7,0,10,0,0,0,Assets,CRM Created On,CRM_Created_On__c,Assets,Created On,Created_On__c
createdonbehalfby,Created By (Delegate),lookup,none,False,,,false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
customerid,,,,False,,,false,0,0,0,0,0,0,0,11,0,0,0,,,,,,
datefulfilled,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
defaultuomid,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
description,Description,ntext,none,False,,,false,0,0,0,0,0,0,0,7,0,0,0,,,,,,
discountamount,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
emailaddress1,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
estimatedclosedate,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
estimatedvalue,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
ext_amt,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
extendedamount,,,,False,,,false,0,0,0,0,0,0,0,13,0,0,0,,,,,,
fetchxml,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
filename,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
firstname,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
freightamount,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
freighttermscode,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
fullname,,,,False,,,false,0,0,0,0,0,0,0,7,0,0,0,,,,,,
goalenddate,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
goalid,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
goalownerid,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
goalrollupqueryid,,,,False,,,false,0,0,0,0,0,0,0,1,0,0,0,,,,,,
goalstartdate,,,,False,,,false,0,0,0,0,0,0,0,3,0,0,0,,,,,,
importsequencenumber,Import Sequence Number,int,none,False,,,false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
incidentid,,,,False,,,false,0,0,0,0,0,0,0,2,0,0,0,,,,,,
