fieldName,displayName,dataType,requiredLevel,isCustom,lastUpdate,picklistValues,mappingSuggested,refForms,refViews,refChartVisualizations,refReports,refDashboards,refWorkflows,refFormulas,refPlugins,refPcfControls,refRelationships,refRibbon,sfObjectName,sfFieldDisplayName,sfFieldApiName,sfSuggestedObjectName,sfSuggestedFieldDisplayName,sfSuggestedFieldApiName
azt_licensetermmonths,,,,True,,,true,0,0,0,0,0,0,0,22,0,0,0,,,,Account,Licensetermmonths,Licensetermmonths__c
azt_licensetype,,,,True,,,true,0,0,0,0,0,0,0,25,0,0,0,,,,Account,Licensetype,Licensetype__c
azt_masecommission,,,,True,,,true,0,0,0,0,0,0,0,2,0,0,0,,,,Account,Masecommission,Masecommission__c
azt_mileage,,,,True,,,true,0,0,0,0,0,0,0,2,0,0,0,,,,Account,Mileage,Mileage__c
azt_monthstofilteron,,,,True,,,true,0,0,0,0,0,0,0,2,0,0,0,,,,Account,Monthstofilteron,Monthstofilteron__c
azt_name,,,,True,,,true,0,0,0,0,0,0,0,18,0,0,0,,,,Account,Name,Name
azt_newestclosedate,,,,True,,,true,0,0,0,0,0,0,0,1,0,0,0,,,,Account,Newestclosedate,Newestclosedate__c
azt_newestimatedvalue,,,,True,,,true,0,0,0,0,0,0,0,1,0,0,0,,,,Account,Newestimatedvalue,Newestimatedvalue__c
azt_newownerid,,,,True,,,true,0,0,0,0,0,0,0,1,0,0,0,,,,Account,OwnerId,OwnerId
azt_newprobability,,,,True,,,true,0,0,0,0,0,0,0,1,0,0,0,,,,Account,Newprobability,Newprobability__c
azt_nomatch,No Match?,bit,none,True,,"1: Yes, 0: No",false,0,0,0,0,0,0,0,0,0,0,0,,,,,,
azt_nonsaasstatus,Non-SaaS Status,picklist,none,True,,,true,2,0,0,0,0,0,0,2,0,0,0,Account,CRM Non-SaaS Status,Non_SaaS_Status__c,Account,Nonsaas Status,Nonsaas_Status__c
azt_nonsaastype,,,,True,,,true,0,0,0,0,0,0,0,1,0,0,0,,,,Account,Nonsaastype,Nonsaastype__c
azt_numberofcomputers,# Computers,int,none,True,,,true,1,0,0,0,0,0,0,0,0,0,0,Account,# Computers,NumofComputers__c,Account,NumofComputers__c,NumofComputers__c
azt_numberoflicenses,,,,True,,,true,0,0,0,0,0,0,0,3,0,0,0,,,,Account,NumberOfEmployees,NumberOfEmployees
azt_numberofstudents,# Students,int,none,True,,,true,2,0,0,0,0,0,0,0,0,0,0,Account,# Students,NumofStudents__c,Account,NumofStudents__c,NumofStudents__c
azt_oldbusinessunit,Old Business Unit,nvarchar,none,True,,,true,1,0,0,0,0,0,0,0,0,0,0,,,,Account,Old Business Unit,Old_Business_Unit__c
azt_opportunityauditrecordid,,,,True,,,true,0,0,0,0,0,0,0,1,0,0,0,,,,Account,Opportunityauditrecordid,Opportunityauditrecordid__c
azt_opportunityid,,,,True,,,true,0,0,0,0,0,0,0,7,0,0,0,,,,Account,Open_Opportunity_Count__c,Open_Opportunity_Count__c
azt_opportunityproductid,,,,True,,,true,0,0,0,0,0,0,0,10,0,0,0,,,,Account,Open_Opportunity_Count__c,Open_Opportunity_Count__c
azt_orderid,,,,True,,,true,0,0,0,0,0,0,0,8,0,0,0,,,,Account,OwnerId,OwnerId
azt_orderlineid,,,,True,,,true,0,0,0,0,0,0,0,2,0,0,0,,,,Account,Orderlineid,Orderlineid__c
azt_orderproductid,,,,True,,,true,0,0,0,0,0,0,0,3,0,0,0,,,,Account,Orderproductid,Orderproductid__c
azt_orderstageid,,,,True,,,true,0,0,0,0,0,0,0,2,0,0,0,,,,Account,Orderstageid,Orderstageid__c
